code,time,year,month,day,wind_direction,wind_speed
723090-13754,2023-01-17T06:00:00Z,2023,1,17,230,1.5
723090-13754,2023-01-17T07:00:00Z,2023,1,17,230,2.1
723090-13754,2023-01-17T08:00:00Z,2023,1,17,170,1.5
723090-13754,2023-01-17T09:00:00Z,2023,1,17,230,1.5
723090-13754,2023-01-17T10:00:00Z,2023,1,17,239.99999999999994,1.5
723090-13754,2023-01-17T11:00:00Z,2023,1,17,209.99999999999997,2.6
723090-13754,2023-01-17T12:00:00Z,2023,1,17,190,3.1
723090-13754,2023-01-17T13:00:00Z,2023,1,17,230,3.1
723090-13754,2023-01-17T14:00:00Z,2023,1,17,220,4.6
723090-13754,2023-01-17T15:00:00Z,2023,1,17,220,5.7
723090-13754,2023-01-17T16:00:00Z,2023,1,17,230,6.2
723090-13754,2023-01-17T17:00:00Z,2023,1,17,220,5.1
723090-13754,2023-01-17T18:00:00Z,2023,1,17,209.99999999999997,5.1
723090-13754,2023-01-17T19:00:00Z,2023,1,17,209.99999999999997,3.6
723090-13754,2023-01-17T20:00:00Z,2023,1,17,209.99999999999997,4.1
723090-13754,2023-01-17T21:00:00Z,2023,1,17,199.99999999999997,3.6
723090-13754,2023-01-17T22:00:00Z,2023,1,17,209.99999999999997,4.6
723090-13754,2023-01-17T23:00:00Z,2023,1,17,220,5.1
723090-13754,2023-01-18T00:00:00Z,2023,1,18,230,4.1
723090-13754,2023-01-18T01:00:00Z,2023,1,18,237.5887088739649,3.725
723090-13754,2023-01-18T02:00:00Z,2023,1,18,233.1818319668886,3.7666666666666666
723090-13754,2023-01-18T03:00:00Z,2023,1,18,239.99999999999994,4.1
723090-13754,2023-01-18T04:00:00Z,2023,1,18,239.99999999999994,4.6
723090-13754,2023-01-18T05:00:00Z,2023,1,18,249.99999999999994,4.6
723090-13754,2023-01-18T06:00:00Z,2023,1,18,260,3.6
723090-13754,2023-01-18T07:00:00Z,2023,1,18,265.32549852261036,3.8499999999999996
723090-13754,2023-01-18T08:00:00Z,2023,1,18,239.99999999999994,2.1
723090-13754,2023-01-18T09:00:00Z,2023,1,18,280,3.6
723090-13754,2023-01-18T10:00:00Z,2023,1,18,280,2.1
723090-13754,2023-01-18T11:00:00Z,2023,1,18,270,2.6
723090-13754,2023-01-18T12:00:00Z,2023,1,18,262.9577289710114,3.8
723090-13754,2023-01-18T13:00:00Z,2023,1,18,254.71191442916216,4.35
723090-13754,2023-01-18T14:00:00Z,2023,1,18,236.0613981124298,3.4
723090-13754,2023-01-18T15:00:00Z,2023,1,18,248.73916016295058,4.1
723090-13754,2023-01-18T16:00:00Z,2023,1,18,249.99999999999994,4.1
723090-13754,2023-01-18T17:00:00Z,2023,1,18,249.99999999999994,4.1
723090-13754,2023-01-18T18:00:00Z,2023,1,18,280,4.1
723090-13754,2023-01-18T19:00:00Z,2023,1,18,270,6.2
723090-13754,2023-01-18T20:00:00Z,2023,1,18,290,4.6
723090-13754,2023-01-18T21:00:00Z,2023,1,18,180,1.5
723090-13754,2023-01-18T22:00:00Z,2023,1,18,180,1.5
723090-13754,2023-01-18T23:00:00Z,2023,1,18,209.99999999999997,1.5
723090-13754,2023-01-19T00:00:00Z,2023,1,19,NA,0
723090-13754,2023-01-19T01:00:00Z,2023,1,19,209.99999999999997,2.1
723090-13754,2023-01-19T02:00:00Z,2023,1,19,209.99999999999997,3.1
723090-13754,2023-01-19T03:00:00Z,2023,1,19,220,3.1
723090-13754,2023-01-19T04:00:00Z,2023,1,19,239.99999999999994,1.5
723090-13754,2023-01-19T05:00:00Z,2023,1,19,215.53325387645202,1.5666666666666667
723090-13754,2023-01-19T06:00:00Z,2023,1,19,NA,0
723090-13754,2023-01-19T07:00:00Z,2023,1,19,140.55602283015685,1.2
723090-13754,2023-01-19T08:00:00Z,2023,1,19,219.49400796791525,1.4125
723090-13754,2023-01-19T09:00:00Z,2023,1,19,NA,0
723090-13754,2023-01-19T10:00:00Z,2023,1,19,130,1.56
723090-13754,2023-01-19T11:00:00Z,2023,1,19,141.11247568993304,1.9285714285714286
723090-13754,2023-01-19T12:00:00Z,2023,1,19,190.89339464913093,0.9
723090-13754,2023-01-19T13:00:00Z,2023,1,19,184.99999999999997,1.05
723090-13754,2023-01-19T14:00:00Z,2023,1,19,180,2.1
723090-13754,2023-01-19T15:00:00Z,2023,1,19,190,4.6
723090-13754,2023-01-19T16:00:00Z,2023,1,19,210.48778488725486,6.866666666666667
723090-13754,2023-01-19T17:00:00Z,2023,1,19,209.99999999999997,7.2
723090-13754,2023-01-19T18:00:00Z,2023,1,19,220,10.3
723090-13754,2023-01-19T19:00:00Z,2023,1,19,220,10.3
723090-13754,2023-01-19T20:00:00Z,2023,1,19,209.99999999999997,8.2
723090-13754,2023-01-19T21:00:00Z,2023,1,19,209.99999999999997,8.8
723090-13754,2023-01-19T22:00:00Z,2023,1,19,209.99999999999997,8.8
723090-13754,2023-01-19T23:00:00Z,2023,1,19,209.99999999999997,9.3
723090-13754,2023-01-20T00:00:00Z,2023,1,20,209.99999999999997,11.3
723090-13754,2023-01-20T01:00:00Z,2023,1,20,230,13.4
723090-13754,2023-01-20T02:00:00Z,2023,1,20,220,8.2
723090-13754,2023-01-20T03:00:00Z,2023,1,20,220,6.2
723090-13754,2023-01-20T04:00:00Z,2023,1,20,220,5.7
723090-13754,2023-01-20T05:00:00Z,2023,1,20,230,6.2
723090-13754,2023-01-20T06:00:00Z,2023,1,20,239.99999999999994,5.7
723090-13754,2023-01-20T07:00:00Z,2023,1,20,239.99999999999994,5.7
723090-13754,2023-01-20T08:00:00Z,2023,1,20,239.99999999999994,6.2
723090-13754,2023-01-20T09:00:00Z,2023,1,20,239.99999999999994,5.7
723090-13754,2023-01-20T10:00:00Z,2023,1,20,249.99999999999994,5.7
723090-13754,2023-01-20T11:00:00Z,2023,1,20,260,5.1
723090-13754,2023-01-20T12:00:00Z,2023,1,20,260,5.1
723090-13754,2023-01-20T13:00:00Z,2023,1,20,270,5.1
723090-13754,2023-01-20T14:00:00Z,2023,1,20,280,6.2
723090-13754,2023-01-20T15:00:00Z,2023,1,20,270,8.8
723090-13754,2023-01-20T16:00:00Z,2023,1,20,270,8.2
723090-13754,2023-01-20T17:00:00Z,2023,1,20,280,8.2
723090-13754,2023-01-20T18:00:00Z,2023,1,20,280,8.8
723090-13754,2023-01-20T19:00:00Z,2023,1,20,270,7.7
723090-13754,2023-01-20T20:00:00Z,2023,1,20,280,7.2
723090-13754,2023-01-20T21:00:00Z,2023,1,20,300,4.6
723090-13754,2023-01-20T22:00:00Z,2023,1,20,310,4.6
723090-13754,2023-01-20T23:00:00Z,2023,1,20,349.99999999999994,4.1
723090-13754,2023-01-21T00:00:00Z,2023,1,21,349.99999999999994,3.6
723090-13754,2023-01-21T01:00:00Z,2023,1,21,NA,0
723090-13754,2023-01-21T02:00:00Z,2023,1,21,10,5.7
723090-13754,2023-01-21T03:00:00Z,2023,1,21,349.99999999999994,4.1
723090-13754,2023-01-21T04:00:00Z,2023,1,21,360,5.1
723090-13754,2023-01-21T05:00:00Z,2023,1,21,349.99999999999994,6.2
723090-13754,2023-01-21T06:00:00Z,2023,1,21,349.99999999999994,4.6
723090-13754,2023-01-21T07:00:00Z,2023,1,21,349.99999999999994,5.7
723090-13754,2023-01-21T08:00:00Z,2023,1,21,340,6.7
723090-13754,2023-01-21T09:00:00Z,2023,1,21,340,5.1
723090-13754,2023-01-21T10:00:00Z,2023,1,21,349.99999999999994,6.7
723090-13754,2023-01-21T11:00:00Z,2023,1,21,349.99999999999994,5.7
723090-13754,2023-01-21T12:00:00Z,2023,1,21,10,5.1
723090-13754,2023-01-21T13:00:00Z,2023,1,21,19.999999999999996,5.1
723090-13754,2023-01-21T14:00:00Z,2023,1,21,40,5.1
723090-13754,2023-01-21T15:00:00Z,2023,1,21,29.999999999999993,4.6
723090-13754,2023-01-21T16:00:00Z,2023,1,21,360,3.6
723090-13754,2023-01-21T17:00:00Z,2023,1,21,NA,2.1
723090-13754,2023-01-21T18:00:00Z,2023,1,21,10,3.6
723090-13754,2023-01-21T19:00:00Z,2023,1,21,50,3.6
723090-13754,2023-01-21T20:00:00Z,2023,1,21,80,2.6
723090-13754,2023-01-21T21:00:00Z,2023,1,21,80,2.6
723090-13754,2023-01-21T22:00:00Z,2023,1,21,90,2.6
723090-13754,2023-01-21T23:00:00Z,2023,1,21,119.99999999999999,1.5
723090-13754,2023-01-22T00:00:00Z,2023,1,22,80,2.6
723090-13754,2023-01-22T01:00:00Z,2023,1,22,130,1.5
723090-13754,2023-01-22T02:00:00Z,2023,1,22,NA,0
723090-13754,2023-01-22T03:00:00Z,2023,1,22,90,1.5
723090-13754,2023-01-22T04:00:00Z,2023,1,22,NA,0
723090-13754,2023-01-22T05:00:00Z,2023,1,22,NA,0
723090-13754,2023-01-22T06:00:00Z,2023,1,22,80,2.6
723090-13754,2023-01-22T07:00:00Z,2023,1,22,70,2.6
723090-13754,2023-01-22T08:00:00Z,2023,1,22,59.99999999999999,4.1
723090-13754,2023-01-22T09:00:00Z,2023,1,22,59.99999999999999,5.1
723090-13754,2023-01-22T10:00:00Z,2023,1,22,70,5.7
723090-13754,2023-01-22T11:00:00Z,2023,1,22,59.99999999999999,4.1
723090-13754,2023-01-22T12:00:00Z,2023,1,22,59.99999999999999,5.7
723090-13754,2023-01-22T13:00:00Z,2023,1,22,59.99999999999999,6.866666666666667
723090-13754,2023-01-22T14:00:00Z,2023,1,22,48.11752147867127,7.1000000000000005
723090-13754,2023-01-22T15:00:00Z,2023,1,22,63.471055205539216,7.866666666666666
723090-13754,2023-01-22T16:00:00Z,2023,1,22,50,6.95
723090-13754,2023-01-22T17:00:00Z,2023,1,22,50.19804100493055,6.325
723090-13754,2023-01-22T18:00:00Z,2023,1,22,96.40954621226929,4.266666666666667
723090-13754,2023-01-22T19:00:00Z,2023,1,22,100,4.1
723090-13754,2023-01-22T20:00:00Z,2023,1,22,110.32007896945802,2.85
723090-13754,2023-01-22T21:00:00Z,2023,1,22,136.67043694469768,3.6
723090-13754,2023-01-22T22:00:00Z,2023,1,22,160,4.1
723090-13754,2023-01-22T23:00:00Z,2023,1,22,160,3.8499999999999996
723090-13754,2023-01-23T00:00:00Z,2023,1,23,170,3.6
723090-13754,2023-01-23T01:00:00Z,2023,1,23,190,3.1
723090-13754,2023-01-23T02:00:00Z,2023,1,23,216.78717743580077,4.766666666666667
723090-13754,2023-01-23T03:00:00Z,2023,1,23,224.90093426521636,6.325
723090-13754,2023-01-23T04:00:00Z,2023,1,23,243.61694326826358,3.9749999999999996
723090-13754,2023-01-23T05:00:00Z,2023,1,23,260,4.9
723090-13754,2023-01-23T06:00:00Z,2023,1,23,275.68733150263313,7.4750000000000005
723090-13754,2023-01-23T07:00:00Z,2023,1,23,242.41224797584465,2.9333333333333336
723090-13754,2023-01-23T08:00:00Z,2023,1,23,199.99999999999997,2.1
723090-13754,2023-01-23T09:00:00Z,2023,1,23,220,4.6
723090-13754,2023-01-23T10:00:00Z,2023,1,23,239.99999999999994,8.2
723090-13754,2023-01-23T11:00:00Z,2023,1,23,270,9
723090-13754,2023-01-23T12:00:00Z,2023,1,23,249.99999999999994,7.2
723090-13754,2023-01-23T13:00:00Z,2023,1,23,260.22249441895565,7.533333333333333
723090-13754,2023-01-23T14:00:00Z,2023,1,23,280,8.2
723090-13754,2023-01-23T15:00:00Z,2023,1,23,280,8.2
723090-13754,2023-01-23T16:00:00Z,2023,1,23,285,7.7
723090-13754,2023-01-23T17:00:00Z,2023,1,23,290,7.949999999999999
723090-13754,2023-01-23T18:00:00Z,2023,1,23,300,7.7
723090-13754,2023-01-23T19:00:00Z,2023,1,23,290,7.2
723090-13754,2023-01-23T20:00:00Z,2023,1,23,320,5.1
723090-13754,2023-01-23T21:00:00Z,2023,1,23,290,5.7
723090-13754,2023-01-23T22:00:00Z,2023,1,23,300,5.7
723090-13754,2023-01-23T23:00:00Z,2023,1,23,300,3.6
723090-13754,2023-01-24T00:00:00Z,2023,1,24,290,4.6
723090-13754,2023-01-24T01:00:00Z,2023,1,24,300,5.1
723090-13754,2023-01-24T02:00:00Z,2023,1,24,300,3.6
723090-13754,2023-01-24T03:00:00Z,2023,1,24,300,4.1
723090-13754,2023-01-24T04:00:00Z,2023,1,24,310,3.6
723090-13754,2023-01-24T05:00:00Z,2023,1,24,260,2.1
723090-13754,2023-01-24T06:00:00Z,2023,1,24,300,2.6
723090-13754,2023-01-24T07:00:00Z,2023,1,24,320,2.1
723090-13754,2023-01-24T08:00:00Z,2023,1,24,320,1.5
723090-13754,2023-01-24T09:00:00Z,2023,1,24,280,3.1
723090-13754,2023-01-24T10:00:00Z,2023,1,24,300,2.1
723090-13754,2023-01-24T11:00:00Z,2023,1,24,NA,0
723090-13754,2023-01-24T12:00:00Z,2023,1,24,NA,0
723090-13754,2023-01-24T13:00:00Z,2023,1,24,330,1.5
723090-13754,2023-01-24T14:00:00Z,2023,1,24,330,2.1
723090-13754,2023-01-24T15:00:00Z,2023,1,24,360,2.6
723090-13754,2023-01-24T16:00:00Z,2023,1,24,300,2.6
723090-13754,2023-01-24T17:00:00Z,2023,1,24,239.99999999999994,3.6
723090-13754,2023-01-24T18:00:00Z,2023,1,24,270,3.6
723090-13754,2023-01-24T19:00:00Z,2023,1,24,230,4.1
723090-13754,2023-01-24T20:00:00Z,2023,1,24,209.99999999999997,2.1
723090-13754,2023-01-24T21:00:00Z,2023,1,24,190,4.1
723090-13754,2023-01-24T22:00:00Z,2023,1,24,199.99999999999997,2.6
723090-13754,2023-01-24T23:00:00Z,2023,1,24,100,1.5
723090-13754,2023-01-25T00:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T01:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T02:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T03:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T04:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T05:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T06:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T07:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T08:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T09:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T10:00:00Z,2023,1,25,NA,0
723090-13754,2023-01-25T11:00:00Z,2023,1,25,100,3.1
723090-13754,2023-01-25T12:00:00Z,2023,1,25,110,3.6
723090-13754,2023-01-25T13:00:00Z,2023,1,25,110,4.1
723090-13754,2023-01-25T14:00:00Z,2023,1,25,110,3.6
723090-13754,2023-01-25T15:00:00Z,2023,1,25,150.00000000000003,4.1
723090-13754,2023-01-25T16:00:00Z,2023,1,25,170,7.2
723090-13754,2023-01-25T17:00:00Z,2023,1,25,160,10.3
723090-13754,2023-01-25T18:00:00Z,2023,1,25,170,8.8
723090-13754,2023-01-25T19:00:00Z,2023,1,25,160,7.2
723090-13754,2023-01-25T20:00:00Z,2023,1,25,170,9.3
723090-13754,2023-01-25T21:00:00Z,2023,1,25,167.3379760453215,8.25
723090-13754,2023-01-25T22:00:00Z,2023,1,25,168.74363525682975,10.05
723090-13754,2023-01-25T23:00:00Z,2023,1,25,181.53103108041722,8.35
723090-13754,2023-01-26T00:00:00Z,2023,1,26,185.17691936154213,8.5
723090-13754,2023-01-26T01:00:00Z,2023,1,26,185.67911241966203,7.75
723090-13754,2023-01-26T02:00:00Z,2023,1,26,195.5689940223146,9.25
723090-13754,2023-01-26T03:00:00Z,2023,1,26,215.51970035043968,7.4750000000000005
723090-13754,2023-01-26T04:00:00Z,2023,1,26,217.28374501327792,7.075
723090-13754,2023-01-26T05:00:00Z,2023,1,26,224.46467535499096,5.15
723090-13754,2023-01-26T06:00:00Z,2023,1,26,209.99999999999997,6.7
723090-13754,2023-01-26T07:00:00Z,2023,1,26,223.3878089100959,6.825
723090-13754,2023-01-26T08:00:00Z,2023,1,26,230,6.7
723090-13754,2023-01-26T09:00:00Z,2023,1,26,249.99999999999994,9.3
723090-13754,2023-01-26T10:00:00Z,2023,1,26,260,6.7
723090-13754,2023-01-26T11:00:00Z,2023,1,26,270,8.8
723090-13754,2023-01-26T12:00:00Z,2023,1,26,270,7.2
723090-13754,2023-01-26T13:00:00Z,2023,1,26,270,7.2
723090-13754,2023-01-26T14:00:00Z,2023,1,26,280,8.2
723090-13754,2023-01-26T15:00:00Z,2023,1,26,300,6.2
723090-13754,2023-01-26T16:00:00Z,2023,1,26,260,5.7
723090-13754,2023-01-26T17:00:00Z,2023,1,26,249.99999999999994,6.2
723090-13754,2023-01-26T18:00:00Z,2023,1,26,260,7.2
723090-13754,2023-01-26T19:00:00Z,2023,1,26,260,6.7
723090-13754,2023-01-26T20:00:00Z,2023,1,26,249.99999999999994,6.7
723090-13754,2023-01-26T21:00:00Z,2023,1,26,270,5.1
723090-13754,2023-01-26T22:00:00Z,2023,1,26,249.99999999999994,4.1
723090-13754,2023-01-26T23:00:00Z,2023,1,26,230,3.6
723090-13754,2023-01-27T00:00:00Z,2023,1,27,230,3.6
723090-13754,2023-01-27T01:00:00Z,2023,1,27,230,3.6
723090-13754,2023-01-27T02:00:00Z,2023,1,27,239.99999999999994,3.1
723090-13754,2023-01-27T03:00:00Z,2023,1,27,230,2.6
723090-13754,2023-01-27T04:00:00Z,2023,1,27,239.99999999999994,3.1
723090-13754,2023-01-27T05:00:00Z,2023,1,27,239.99999999999994,2.6
723090-13754,2023-01-27T06:00:00Z,2023,1,27,270,3.6
723090-13754,2023-01-27T07:00:00Z,2023,1,27,290,2.1
723090-13754,2023-01-27T08:00:00Z,2023,1,27,300,2.6
723090-13754,2023-01-27T09:00:00Z,2023,1,27,300,1.5
723090-13754,2023-01-27T10:00:00Z,2023,1,27,NA,0
723090-13754,2023-01-27T11:00:00Z,2023,1,27,239.99999999999994,1.5
723090-13754,2023-01-27T12:00:00Z,2023,1,27,NA,0
723090-13754,2023-01-27T13:00:00Z,2023,1,27,290,1.5
723090-13754,2023-01-27T14:00:00Z,2023,1,27,10.000000000000002,1.5
723090-13754,2023-01-27T15:00:00Z,2023,1,27,330,1.5
723090-13754,2023-01-27T16:00:00Z,2023,1,27,260,3.1
723090-13754,2023-01-27T17:00:00Z,2023,1,27,300,3.6
723090-13754,2023-01-27T18:00:00Z,2023,1,27,270,5.7
723090-13754,2023-01-27T19:00:00Z,2023,1,27,280,4.1
723090-13754,2023-01-27T20:00:00Z,2023,1,27,249.99999999999994,5.1
723090-13754,2023-01-27T21:00:00Z,2023,1,27,260,4.6
723090-13754,2023-01-27T22:00:00Z,2023,1,27,180,2.1
723090-13754,2023-01-27T23:00:00Z,2023,1,27,209.99999999999997,1.5
723090-13754,2023-01-28T00:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T01:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T02:00:00Z,2023,1,28,199.99999999999997,1.5
723090-13754,2023-01-28T03:00:00Z,2023,1,28,209.99999999999997,1.5
723090-13754,2023-01-28T04:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T05:00:00Z,2023,1,28,220,2.1
723090-13754,2023-01-28T06:00:00Z,2023,1,28,239.99999999999994,1.5
723090-13754,2023-01-28T07:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T08:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T09:00:00Z,2023,1,28,150.00000000000003,1.5
723090-13754,2023-01-28T10:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T11:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T12:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T13:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T14:00:00Z,2023,1,28,260,1.5
723090-13754,2023-01-28T15:00:00Z,2023,1,28,220,2.1
723090-13754,2023-01-28T16:00:00Z,2023,1,28,280,2.1
723090-13754,2023-01-28T17:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T18:00:00Z,2023,1,28,NA,0
723090-13754,2023-01-28T19:00:00Z,2023,1,28,180,4.1
723090-13754,2023-01-28T20:00:00Z,2023,1,28,180,4.1
723090-13754,2023-01-28T21:00:00Z,2023,1,28,180,3.6
723090-13754,2023-01-28T22:00:00Z,2023,1,28,170,2.6
723090-13754,2023-01-28T23:00:00Z,2023,1,28,190,1.5
723090-13754,2023-01-29T00:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T01:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T02:00:00Z,2023,1,29,119.99999999999999,1.5
723090-13754,2023-01-29T03:00:00Z,2023,1,29,119.99999999999999,1.5
723090-13754,2023-01-29T04:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T05:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T06:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T07:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T08:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T09:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T10:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T11:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T12:00:00Z,2023,1,29,110,2.1
723090-13754,2023-01-29T13:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T14:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-29T15:00:00Z,2023,1,29,140,1.5
723090-13754,2023-01-29T16:00:00Z,2023,1,29,239.99999999999994,2.6
723090-13754,2023-01-29T17:00:00Z,2023,1,29,280,5.1
723090-13754,2023-01-29T18:00:00Z,2023,1,29,239.99999999999994,4.1
723090-13754,2023-01-29T19:00:00Z,2023,1,29,249.99999999999994,4.6
723090-13754,2023-01-29T20:00:00Z,2023,1,29,209.99999999999997,3.1
723090-13754,2023-01-29T21:00:00Z,2023,1,29,180,2.6
723090-13754,2023-01-29T22:00:00Z,2023,1,29,150.00000000000003,2.1
723090-13754,2023-01-29T23:00:00Z,2023,1,29,NA,0
723090-13754,2023-01-30T00:00:00Z,2023,1,30,NA,0
723090-13754,2023-01-30T01:00:00Z,2023,1,30,160,2.1
723090-13754,2023-01-30T02:00:00Z,2023,1,30,NA,0
723090-13754,2023-01-30T03:00:00Z,2023,1,30,NA,NA
723090-13754,2023-01-30T04:00:00Z,2023,1,30,349.99999999999994,2.6
723090-13754,2023-01-30T05:00:00Z,2023,1,30,360,2.1
723090-13754,2023-01-30T06:00:00Z,2023,1,30,355,1.5
723090-13754,2023-01-30T07:00:00Z,2023,1,30,357.4691464958874,2.6
723090-13754,2023-01-30T08:00:00Z,2023,1,30,8.88089224764553,2.1333333333333333
723090-13754,2023-01-30T09:00:00Z,2023,1,30,54.64688462502807,1.775
723090-13754,2023-01-30T10:00:00Z,2023,1,30,37.86895119782508,2.05
723090-13754,2023-01-30T11:00:00Z,2023,1,30,340,4.6
723090-13754,2023-01-30T12:00:00Z,2023,1,30,55.321702540182486,1.5750000000000002
723090-13754,2023-01-30T13:00:00Z,2023,1,30,33.256979230862086,2.3
723090-13754,2023-01-30T14:00:00Z,2023,1,30,29.999999999999996,1.9000000000000001
723090-13754,2023-01-30T15:00:00Z,2023,1,30,40,1.05
723090-13754,2023-01-30T16:00:00Z,2023,1,30,45,2.6
723090-13754,2023-01-30T17:00:00Z,2023,1,30,352.8722845585087,2.4333333333333336
723090-13754,2023-01-30T18:00:00Z,2023,1,30,343.12844103449874,2.7666666666666666
723090-13754,2023-01-30T19:00:00Z,2023,1,30,349.99999999999994,2.35
723090-13754,2023-01-30T20:00:00Z,2023,1,30,337.6017218645898,3.225
723090-13754,2023-01-30T21:00:00Z,2023,1,30,349.99999999999994,2.1
723090-13754,2023-01-30T22:00:00Z,2023,1,30,340,3.35
723090-13754,2023-01-30T23:00:00Z,2023,1,30,320,2.6
723090-13754,2023-01-31T00:00:00Z,2023,1,31,339.99999999999994,1.4000000000000001
723090-13754,2023-01-31T01:00:00Z,2023,1,31,349.99999999999994,2.1
723090-13754,2023-01-31T02:00:00Z,2023,1,31,NA,0
723090-13754,2023-01-31T03:00:00Z,2023,1,31,NA,0
723090-13754,2023-01-31T04:00:00Z,2023,1,31,259.66759280412475,1.6142857142857143
723090-13754,2023-01-31T05:00:00Z,2023,1,31,243.08408191998967,2.2666666666666666
723090-13754,2023-01-31T06:00:00Z,2023,1,31,230,1.5
723090-13754,2023-01-31T07:00:00Z,2023,1,31,230,1.5
723090-13754,2023-01-31T08:00:00Z,2023,1,31,212.07143379423778,2.066666666666667
723090-13754,2023-01-31T09:00:00Z,2023,1,31,224.3009341002788,2.325
723090-13754,2023-01-31T10:00:00Z,2023,1,31,239.31184225269203,2.4333333333333336
723090-13754,2023-01-31T11:00:00Z,2023,1,31,214.99999999999997,1.5
723090-13754,2023-01-31T12:00:00Z,2023,1,31,232.21739849402405,1.5666666666666667
723090-13754,2023-01-31T13:00:00Z,2023,1,31,212.44297266170528,1.8
723090-13754,2023-01-31T14:00:00Z,2023,1,31,230,1.55
723090-13754,2023-01-31T15:00:00Z,2023,1,31,NA,0
723090-13754,2023-01-31T16:00:00Z,2023,1,31,NA,0
723090-13754,2023-01-31T17:00:00Z,2023,1,31,40,2.6
723090-13754,2023-01-31T18:00:00Z,2023,1,31,NA,0
723090-13754,2023-01-31T19:00:00Z,2023,1,31,59.99999999999999,0.75
723090-13754,2023-01-31T20:00:00Z,2023,1,31,119.782026440172,1.425
723090-13754,2023-01-31T21:00:00Z,2023,1,31,349.99999999999994,0.375
723090-13754,2023-01-31T22:00:00Z,2023,1,31,4.9999999999999725,2.6
723090-13754,2023-01-31T23:00:00Z,2023,1,31,NA,0
723090-13754,2023-02-01T00:00:00Z,2023,2,1,155.835395992353,0.9
723090-13754,2023-02-01T01:00:00Z,2023,2,1,163.31708148053252,2.2
723090-13754,2023-02-01T02:00:00Z,2023,2,1,324.07002906115497,2.2800000000000002
723090-13754,2023-02-01T03:00:00Z,2023,2,1,90,0.5
723090-13754,2023-02-01T04:00:00Z,2023,2,1,NA,0
723090-13754,2023-02-01T05:00:00Z,2023,2,1,NA,0
723090-13754,2023-02-01T06:00:00Z,2023,2,1,117.06317357010107,1.275
723090-13754,2023-02-01T07:00:00Z,2023,2,1,119.99999999999999,2.6
723090-13754,2023-02-01T08:00:00Z,2023,2,1,152.44297266170528,0.9
723090-13754,2023-02-01T09:00:00Z,2023,2,1,145.00000000000003,0.75
723090-13754,2023-02-01T10:00:00Z,2023,2,1,160,0.375
723090-13754,2023-02-01T11:00:00Z,2023,2,1,22.215374110958425,3.6
723090-13754,2023-02-01T12:00:00Z,2023,2,1,55.0815660155408,4.92
723090-13754,2023-02-01T13:00:00Z,2023,2,1,66.16488012700955,4.1
723090-13754,2023-02-01T14:00:00Z,2023,2,1,14.819686524224817,6.95
723090-13754,2023-02-01T15:00:00Z,2023,2,1,5.37407910072323,6.7
723090-13754,2023-02-01T16:00:00Z,2023,2,1,40,7.7
723090-13754,2023-02-01T17:00:00Z,2023,2,1,23.20464955740759,7.033333333333333
723090-13754,2023-02-01T18:00:00Z,2023,2,1,29.999999999999996,6.2
723090-13754,2023-02-01T19:00:00Z,2023,2,1,29.999999999999996,7.7
723090-13754,2023-02-01T20:00:00Z,2023,2,1,25.679660481598955,5.9
723090-13754,2023-02-01T21:00:00Z,2023,2,1,25.540926141420087,6.95
723090-13754,2023-02-01T22:00:00Z,2023,2,1,19.999999999999996,5.7
723090-13754,2023-02-01T23:00:00Z,2023,2,1,27.896197687761333,4.8
723090-13754,2023-02-02T00:00:00Z,2023,2,2,14.999999999999998,3.6
723090-13754,2023-02-02T01:00:00Z,2023,2,2,45.54484566061918,4.6
